Price,Daily Returns,Volatility,Hidden States,Detected Regime
Ticker,,,,
Datetime,,,,
2023-12-12 14:30:00+00:00,-0.012545616696341157,-0.3889523399261575,2,2
2023-12-12 15:30:00+00:00,0.28079207310576754,-0.35080266400743504,2,2
2023-12-12 16:30:00+00:00,0.18037657147751543,-0.34013431797286836,2,2
2023-12-12 17:30:00+00:00,-0.019752849865916678,-0.37478667071155153,2,2
2023-12-12 18:30:00+00:00,0.2087550937012665,-0.36078305864946864,2,2
2023-12-12 19:30:00+00:00,0.54392788101814,-0.26582017838967686,2,2
2023-12-12 20:30:00+00:00,-0.012741731788805872,-0.3095642174699497,2,2
2023-12-13 14:30:00+00:00,0.428811478466153,-0.22792915084794663,2,2
2023-12-13 15:30:00+00:00,-0.0163473110977265,-0.2925353192750847,2,2
2023-12-13 16:30:00+00:00,-0.3079153904173792,-0.39405566834459343,2,2
2023-12-13 17:30:00+00:00,-0.3045467656724648,-0.4433442484131018,2,2
2023-12-13 18:30:00+00:00,2.2732706244986067,0.21027597614168902,2,2
2023-12-13 19:30:00+00:00,0.9451516440802259,0.596707396269264,2,2
2023-12-13 20:30:00+00:00,1.054961584299179,1.0763376591264393,2,2
2023-12-14 14:30:00+00:00,1.2374415285049136,1.7354736666484964,2,2
2023-12-14 15:30:00+00:00,-0.30045959699727315,0.9527420345995972,2,2
2023-12-14 16:30:00+00:00,0.8761413661096136,1.2218576819040585,2,2
2023-12-14 17:30:00+00:00,-1.7423310638925247,-0.18972898953268516,2,2
2023-12-14 18:30:00+00:00,0.186802039755374,-0.26004960814815703,2,2
2023-12-14 19:30:00+00:00,0.14089327949070293,-0.34263613131002824,2,2
2023-12-14 20:30:00+00:00,0.3161257868383294,-0.38163131937850353,2,2
2023-12-15 14:30:00+00:00,-1.4141625219333775,-0.3599166939440568,2,2
2023-12-15 15:30:00+00:00,0.13439047328831388,-0.37835070239537066,2,2
2023-12-15 16:30:00+00:00,-0.07656165806429066,-0.3760780780341618,2,2
2023-12-15 17:30:00+00:00,-0.4139335441641198,-0.3341517897138035,2,2
2023-12-15 18:30:00+00:00,-0.9702312090445141,-0.10249399491976005,2,2
2023-12-15 19:30:00+00:00,0.5901521967706146,-0.38756359270023666,2,2
2023-12-15 20:30:00+00:00,-0.08012776465839637,-0.40155588959954924,2,2
2023-12-18 14:30:00+00:00,1.6488813957460597,-0.3035260773861222,2,2
2023-12-18 15:30:00+00:00,0.0776505315072822,-0.2744423483137429,2,2
2023-12-18 16:30:00+00:00,0.2981975935441257,-0.16069202664225557,2,2
2023-12-18 17:30:00+00:00,-0.0274860289482355,-0.21561194917031218,2,2
2023-12-18 18:30:00+00:00,-0.0869462268018536,-0.276621379173179,2,2
2023-12-18 19:30:00+00:00,0.10542637217397235,-0.2790069579518696,2,2
2023-12-18 20:30:00+00:00,-0.5449748209530051,-0.4208729017098892,2,2
2023-12-19 14:30:00+00:00,1.2331410008515302,-0.18679877550748056,2,2
2023-12-19 15:30:00+00:00,0.22350172361600204,-0.20890457370084947,2,2
2023-12-19 16:30:00+00:00,-0.3307326158833385,-0.376792343076036,2,2
2023-12-19 17:30:00+00:00,0.024741064331460647,-0.3907554960466645,2,2
2023-12-19 18:30:00+00:00,0.19559133268527223,-0.3736287217006542,2,2
2023-12-19 19:30:00+00:00,-0.15303397283866063,-0.41230899560604023,2,2
2023-12-19 20:30:00+00:00,0.3837102681360313,-0.3599950548059078,2,2
2023-12-20 14:30:00+00:00,0.16040447340818795,-0.3527586728925327,2,2
2023-12-20 15:30:00+00:00,0.0639753121339183,-0.3665533440847373,2,2
2023-12-20 16:30:00+00:00,0.05803172838444677,-0.39199602351806384,2,2
2023-12-20 17:30:00+00:00,0.01753137810138925,-0.40022525477380655,2,2
2023-12-20 18:30:00+00:00,-0.7498722286736138,-0.4509115878586249,2,2
2023-12-20 19:30:00+00:00,-3.740977167737326,1.2136762315728606,2,2
2023-12-20 20:30:00+00:00,-0.971203859323535,1.7154260159576666,2,2
2023-12-21 14:30:00+00:00,2.1978395454292867,-0.1341488795597438,2,2
2023-12-21 15:30:00+00:00,0.18305932803150018,-0.2870465552295036,2,2
2023-12-21 16:30:00+00:00,-1.436541820550291,0.15625444265190605,2,2
2023-12-21 17:30:00+00:00,0.3351849313292398,-0.1963797619194959,2,2
2023-12-21 18:30:00+00:00,0.3134787217876067,-0.3905126434381561,2,2
2023-12-21 19:30:00+00:00,0.8403008993323542,-0.42211213857373686,2,2
2023-12-21 20:30:00+00:00,0.5014360435458388,-0.24574251317998866,2,2
2023-12-22 14:30:00+00:00,1.664868415831226,0.7072087071854826,2,2
2023-12-22 15:30:00+00:00,-0.5842020026372418,0.10651819579964467,2,2
2023-12-22 16:30:00+00:00,-0.2575622214430342,-0.18826022595324796,2,2
2023-12-22 17:30:00+00:00,0.29314771681757973,-0.14480099107783134,2,2
2023-12-22 18:30:00+00:00,-1.8107101486490667,-0.439651068542636,2,2
2023-12-22 19:30:00+00:00,1.250472924419996,-0.3868320050816078,2,2
2023-12-22 20:30:00+00:00,-0.2821662571158261,-0.44591541815475977,2,2
2023-12-26 14:30:00+00:00,0.813475439798816,-0.3664949620473073,2,2
2023-12-26 15:30:00+00:00,-0.1355251379396155,-0.4165489370705685,2,2
2023-12-26 16:30:00+00:00,0.16734231462526644,-0.408052234003574,2,2
2023-12-26 17:30:00+00:00,0.11242731628054632,-0.38008090047092946,2,2
2023-12-26 18:30:00+00:00,0.09313421241946875,-0.36544815215086635,2,2
2023-12-26 19:30:00+00:00,0.4137688563225685,-0.2798926691770732,2,2
2023-12-26 20:30:00+00:00,-0.4789352940147053,-0.398730645328607,2,2
2023-12-27 14:30:00+00:00,0.04877826641946338,-0.421527306862859,2,2
2023-12-27 15:30:00+00:00,-0.24307827662890952,-0.4480135666551861,2,2
2023-12-27 16:30:00+00:00,0.20175846843331408,-0.4414616262728602,2,2
2023-12-27 17:30:00+00:00,0.22233501710820555,-0.4226174719538838,2,2
2023-12-27 18:30:00+00:00,-0.3565057558001835,-0.4513250718872043,2,2
2023-12-27 19:30:00+00:00,-0.16748794487508686,-0.4518420097454456,2,2
2023-12-27 20:30:00+00:00,0.5456993838851776,-0.4237579362912046,2,2
2023-12-28 14:30:00+00:00,0.47084909950230047,-0.34960523256767795,2,2
2023-12-28 15:30:00+00:00,-0.3390317120336133,-0.4134019605596576,2,2
2023-12-28 16:30:00+00:00,-0.02380792079155916,-0.42168851975782956,2,2
2023-12-28 17:30:00+00:00,0.03810455803248726,-0.4212320964179158,2,2
2023-12-28 18:30:00+00:00,0.15933638239523393,-0.4090735466550534,2,2
2023-12-28 19:30:00+00:00,-0.36711212469868026,-0.44829368959752935,2,2
2023-12-28 20:30:00+00:00,-0.2148897799088189,-0.45236357872700256,2,2
2023-12-29 14:30:00+00:00,-0.03122378882549322,-0.4519740429934527,2,2
2023-12-29 15:30:00+00:00,-1.9658866590831758,0.02446758786758591,2,2
2023-12-29 16:30:00+00:00,-0.3066417503405719,0.049142012325030904,2,2
2023-12-29 17:30:00+00:00,0.5797701410693575,-0.2918277598874857,2,2
2023-12-29 18:30:00+00:00,0.3276784464759771,-0.4077246394975699,2,2
2023-12-29 19:30:00+00:00,0.4525050313147185,-0.45235976168635617,2,2
2023-12-29 20:30:00+00:00,-0.35423114348566165,-0.4487172987371971,2,2
2024-01-02 14:30:00+00:00,-2.552020406504977,0.2631526290298196,2,2
2024-01-02 15:30:00+00:00,0.3439102952916455,-0.11615321840181068,2,2
2024-01-02 16:30:00+00:00,0.3959479677909183,-0.35187530719358634,2,2
2024-01-02 17:30:00+00:00,-0.2752939873077201,-0.3661061703016617,2,2
2024-01-02 18:30:00+00:00,-0.6012653882885254,-0.25677103149635255,2,2
2024-01-02 19:30:00+00:00,-0.7350566877643719,-0.06280147376310583,2,2
2024-01-02 20:30:00+00:00,1.1308593822371555,-0.4335890396436128,2,2
2024-01-03 14:30:00+00:00,-2.2238173657878315,0.18192623121955373,2,2
2024-01-03 15:30:00+00:00,0.09237376474275354,-0.11040138670447079,2,2
2024-01-03 16:30:00+00:00,-0.14697046157015206,-0.23242723441029559,2,2
2024-01-03 17:30:00+00:00,0.47249386924114123,-0.3959094765081729,2,2
2024-01-03 18:30:00+00:00,0.37326563773044247,-0.4505004295457231,2,2
2024-01-03 19:30:00+00:00,-1.2347123596841034,-0.3060071533925397,2,2
2024-01-03 20:30:00+00:00,-0.42883054910826374,-0.2776004395406068,2,2
2024-01-04 14:30:00+00:00,0.6744467265397677,-0.44334469995650566,2,2
2024-01-04 15:30:00+00:00,0.5672686991440177,-0.4325852420312121,2,2
2024-01-04 16:30:00+00:00,-0.7859389773052416,-0.44978908010444435,2,2
2024-01-04 17:30:00+00:00,-0.259533259821502,-0.4376207847336391,2,2
2024-01-04 18:30:00+00:00,-0.5768409963457674,-0.371711197516959,2,2
2024-01-04 19:30:00+00:00,-0.27479383086910514,-0.3430825125496443,2,2
2024-01-04 20:30:00+00:00,-0.7607203980790803,-0.19213664085174656,2,2
2024-01-05 14:30:00+00:00,1.5150441488505622,-0.4419056294196196,2,2
2024-01-05 15:30:00+00:00,-0.31457147010120856,-0.45229184667823713,2,2
2024-01-05 16:30:00+00:00,-1.2827637057030716,-0.2879858409035485,2,2
2024-01-05 17:30:00+00:00,0.28378487375109857,-0.39863756267758677,2,2
2024-01-05 18:30:00+00:00,0.1918193294577455,-0.4463217176087103,2,2
2024-01-05 19:30:00+00:00,-0.9591839108906564,-0.3366971766080484,2,2
2024-01-05 20:30:00+00:00,0.6737173477436652,-0.4509543807452228,2,2
2024-01-08 14:30:00+00:00,1.350270547002301,-0.25713032019131865,2,2
2024-01-08 15:30:00+00:00,0.26808402075626353,-0.1967772155481523,2,2
2024-01-08 16:30:00+00:00,0.16939804578631842,-0.20354111646661524,2,2
2024-01-08 17:30:00+00:00,0.400761228144282,-0.07022174719379357,2,2
2024-01-08 18:30:00+00:00,1.0597596229864994,0.4134064507018029,2,2
2024-01-08 19:30:00+00:00,0.426776381307808,0.44356949205828583,2,2
2024-01-08 20:30:00+00:00,0.5726264400739265,0.5599084012850317,2,2
2024-01-09 14:30:00+00:00,-1.4904186535095383,-0.32181460977795323,2,2
2024-01-09 15:30:00+00:00,0.49372000169426733,-0.29232410113947477,2,2
2024-01-09 16:30:00+00:00,0.6045637727077458,-0.2196187218664612,2,2
2024-01-09 17:30:00+00:00,-0.3552288720427374,-0.37877390749413187,2,2
2024-01-09 18:30:00+00:00,-0.19849476041540975,-0.43397956442769037,2,2
2024-01-09 19:30:00+00:00,0.07364977059544434,-0.4414528576356181,2,2
2024-01-09 20:30:00+00:00,-0.006631759066467312,-0.44894893516080736,2,2
2024-01-10 14:30:00+00:00,0.5375022021134759,-0.397566870225546,2,2
2024-01-10 15:30:00+00:00,0.00022281075994607185,-0.4013821074781072,2,2
2024-01-10 16:30:00+00:00,0.1812456166398244,-0.36273380876818945,2,2
2024-01-10 17:30:00+00:00,0.0697531474069791,-0.37757809233987316,2,2
2024-01-10 18:30:00+00:00,0.8625742680091971,-0.1724613310493358,2,2
2024-01-10 19:30:00+00:00,-0.33289855717010647,-0.31258135191426867,2,2
2024-01-10 20:30:00+00:00,0.15275803159145082,-0.3071067112203535,2,2
2024-01-11 14:30:00+00:00,-1.109907664348708,-0.45000991499461146,2,2
2024-01-11 15:30:00+00:00,-1.4125474388249069,-0.16597860218042113,2,2
2024-01-11 16:30:00+00:00,-0.13233486497438132,-0.1606903187296727,2,2
2024-01-11 17:30:00+00:00,1.2096390964799542,-0.44714608458518973,2,2
2024-01-11 18:30:00+00:00,0.884525826236029,-0.3933642533237782,2,2
2024-01-11 19:30:00+00:00,-0.18740005108690588,-0.422373009216345,2,2
2024-01-11 20:30:00+00:00,0.23624207795536004,-0.3871696427684647,2,2
2024-01-12 14:30:00+00:00,0.08332830427593994,-0.35657988851223515,2,2
2024-01-12 15:30:00+00:00,-0.021139800134691727,-0.3543944534524284,2,2
2024-01-12 16:30:00+00:00,-0.5129109169192886,-0.4275139397998887,2,2
2024-01-12 17:30:00+00:00,0.43760756146714086,-0.362737122984427,2,2
2024-01-12 18:30:00+00:00,0.13877907685199614,-0.3784156582257542,2,2
2024-01-12 19:30:00+00:00,-0.5548787777150682,-0.4524054801772726,2,2
2024-01-12 20:30:00+00:00,0.27113204799205376,-0.44699036207947995,2,2
2024-01-16 14:30:00+00:00,-0.5686645684660021,-0.4395402937904439,2,2
2024-01-16 15:30:00+00:00,-0.08305465744168693,-0.4372909747984537,2,2
2024-01-16 16:30:00+00:00,-1.0768134154877682,-0.24621231994590204,2,2
2024-01-16 17:30:00+00:00,0.3591162411606749,-0.38457268061440764,2,2
2024-01-16 18:30:00+00:00,-1.0401487723960496,-0.15041452688373494,2,2
2024-01-16 19:30:00+00:00,0.258482452808436,-0.30470785630734837,2,2
2024-01-16 20:30:00+00:00,0.5722082189330633,-0.44087876053071373,2,2
2024-01-17 14:30:00+00:00,-2.213134105409894,0.1545509219136418,2,2
2024-01-17 15:30:00+00:00,0.40691448724113,-0.18972088606603627,2,2
2024-01-17 16:30:00+00:00,-0.7411039960224969,-0.05140564645965942,2,2
2024-01-17 17:30:00+00:00,-0.6373521021222688,0.055633789500911454,2,2
2024-01-17 18:30:00+00:00,0.3132266482697943,-0.24454403244554557,2,2
2024-01-17 19:30:00+00:00,-0.29125093650897627,-0.24854476818215274,2,2
2024-01-17 20:30:00+00:00,0.9281172681427584,-0.4520838269896038,2,2
2024-01-18 14:30:00+00:00,1.2604077989001483,-0.24604715832895108,2,2
2024-01-18 15:30:00+00:00,0.31165600771390484,-0.12300972284345689,2,2
2024-01-18 16:30:00+00:00,-0.819149933092511,-0.34689319646438777,2,2
2024-01-18 17:30:00+00:00,-0.6557479722730758,-0.4461661953041965,2,2
2024-01-18 18:30:00+00:00,1.9654041348651154,0.10532261040527091,2,2
2024-01-18 19:30:00+00:00,0.4935958531943964,0.2278672898028016,2,2
2024-01-18 20:30:00+00:00,-0.013846878727467073,0.024523273174401266,2,2
2024-01-19 14:30:00+00:00,0.9713275654916436,0.35673608204713353,2,2
2024-01-19 15:30:00+00:00,0.5669886735030357,0.4053938655057038,2,2
2024-01-19 16:30:00+00:00,0.28968949604194677,0.30894146003857886,2,2
2024-01-19 17:30:00+00:00,1.0547904624651259,0.7873893884292014,2,2
2024-01-19 18:30:00+00:00,0.6387075860850704,0.9552020662061262,2,2
2024-01-19 19:30:00+00:00,0.06112889155028192,0.5656417595319838,2,2
2024-01-19 20:30:00+00:00,0.12963333550765632,0.23345487901584663,2,2
2024-01-22 14:30:00+00:00,1.2875858034687386,0.777983451601476,2,2
2024-01-22 15:30:00+00:00,-0.2602089581499718,0.24163277748517717,2,2
2024-01-22 16:30:00+00:00,-0.1579065892642116,-0.09090991789707725,2,2
2024-01-22 17:30:00+00:00,-0.7590706295718652,-0.4097805714609669,2,2
2024-01-22 18:30:00+00:00,0.4373844564767885,-0.3796896051119427,2,2
2024-01-22 19:30:00+00:00,0.27953353178967577,-0.3775642515708352,2,2
2024-01-22 20:30:00+00:00,-0.45829204193143186,-0.44941481510768483,2,2
2024-01-23 14:30:00+00:00,0.17000271623044577,-0.44399935096579385,2,2
2024-01-23 15:30:00+00:00,-0.5883834749335505,-0.43439889607514304,2,2
2024-01-23 16:30:00+00:00,0.060865776470323305,-0.4399981379962149,2,2
2024-01-23 17:30:00+00:00,0.30084032661049803,-0.4508408886750034,2,2
2024-01-23 18:30:00+00:00,-0.015083380236254584,-0.44860973093705553,2,2
2024-01-23 19:30:00+00:00,0.5184555467797145,-0.3846463717423499,2,2
2024-01-23 20:30:00+00:00,0.1014067550901489,-0.3803994560668497,2,2
2024-01-24 14:30:00+00:00,1.737524925041371,0.2677219533170167,2,2
2024-01-24 15:30:00+00:00,0.2564294153867424,0.30017476865469245,2,2
2024-01-24 16:30:00+00:00,0.18838809997292075,0.24634310477501833,2,2
2024-01-24 17:30:00+00:00,-0.258548737675352,-0.0303458847292482,2,2
2024-01-24 18:30:00+00:00,-1.2882562000925428,-0.4430755710918093,2,2
2024-01-24 19:30:00+00:00,-0.5245988124678171,-0.43239490920784407,2,2
2024-01-24 20:30:00+00:00,-0.16441583831369191,-0.40196401623574335,2,2
2024-01-25 14:30:00+00:00,1.79704600231762,-0.3159531947924978,2,2
2024-01-25 15:30:00+00:00,-0.25865275310269403,-0.4080525669885315,2,2
2024-01-25 16:30:00+00:00,-0.8348229783149538,-0.4348165471113346,2,2
2024-01-25 17:30:00+00:00,-0.29731933733819493,-0.4152216218232133,2,2
2024-01-25 18:30:00+00:00,-0.12277631649526191,-0.4228294017376611,2,2
2024-01-25 19:30:00+00:00,0.19949742988015942,-0.4515815493533359,2,2
2024-01-25 20:30:00+00:00,0.929673541654426,-0.33153473852508397,2,2
2024-01-26 14:30:00+00:00,0.039367169117931394,-0.3408906202198341,2,2
2024-01-26 15:30:00+00:00,0.31019341882552615,-0.29877356240111,2,2
2024-01-26 16:30:00+00:00,-0.27869588715669197,-0.3999547480929171,2,2
2024-01-26 17:30:00+00:00,-0.6849935148580314,-0.4523797636917462,2,2
2024-01-26 18:30:00+00:00,-0.20468128461686041,-0.45105594410056155,2,2
2024-01-26 19:30:00+00:00,0.127710799457576,-0.45227640166979133,2,2
2024-01-26 20:30:00+00:00,-0.062265230666766876,-0.45192766495844633,2,2
2024-01-29 14:30:00+00:00,0.08694702897794675,-0.4523682931717089,2,2
2024-01-29 15:30:00+00:00,-0.008043685072963812,-0.45204918273480693,2,2
2024-01-29 16:30:00+00:00,0.2833981773207003,-0.4415092133407926,2,2
2024-01-29 17:30:00+00:00,0.07310314618749743,-0.43106807497507793,2,2
2024-01-29 18:30:00+00:00,0.19162836876237632,-0.3959154893324215,2,2
2024-01-29 19:30:00+00:00,1.3883838728717095,0.07162744208882259,2,2
2024-01-29 20:30:00+00:00,0.16673870638320654,0.05157700886430075,2,2
2024-01-30 14:30:00+00:00,-0.3988039895062786,-0.21641296651172984,2,2
2024-01-30 15:30:00+00:00,0.15347915745423854,-0.22853252303542015,2,2
2024-01-30 16:30:00+00:00,-0.3920617622209726,-0.38306588580871975,2,2
2024-01-30 17:30:00+00:00,0.1830699436040908,-0.3789681317676254,2,2
2024-01-30 18:30:00+00:00,0.15731368215167899,-0.3835272560799141,2,2
2024-01-30 19:30:00+00:00,0.03872299654048822,-0.4050439767324905,2,2
2024-01-30 20:30:00+00:00,-0.398583427647999,-0.4518977569362964,2,2
2024-01-31 14:30:00+00:00,-2.4529332581757384,0.28875582074736006,2,2
2024-01-31 15:30:00+00:00,-0.23862790442295398,0.23619426549087458,2,2
2024-01-31 16:30:00+00:00,0.15377015514742412,-0.032024666065806964,2,2
2024-01-31 17:30:00+00:00,-0.14927071713627674,-0.10166673034338183,2,2
2024-01-31 18:30:00+00:00,-0.774688034703565,0.09426217079737627,2,2
2024-01-31 19:30:00+00:00,-1.044862258951042,0.477075969898863,2,2
2024-01-31 20:30:00+00:00,-1.2592370102616626,1.0219408514438109,2,2
2024-02-01 14:30:00+00:00,2.1760293358962084,-0.39532093411965086,2,2
2024-02-01 15:30:00+00:00,-1.1501478116285793,-0.22216496233827396,2,2
2024-02-01 16:30:00+00:00,1.2474148220368928,-0.43592683329553467,2,2
2024-02-01 17:30:00+00:00,0.3115242277405458,-0.3764855203922581,2,2
2024-02-01 18:30:00+00:00,0.22960803726592485,-0.31274034482784546,2,2
2024-02-01 19:30:00+00:00,0.7922328494122036,-0.013486162670850562,2,2
2024-02-01 20:30:00+00:00,0.3098025240406465,0.10981028509144436,2,2
2024-02-02 14:30:00+00:00,1.0391320602381755,0.6447517189206203,2,2
2024-02-02 15:30:00+00:00,1.3385832177955785,1.4254653853809867,2,2
2024-02-02 16:30:00+00:00,0.9169219302208368,1.6482355927232253,2,2
2024-02-02 17:30:00+00:00,-0.4700443403129728,0.7414882408303499,2,2
2024-02-02 18:30:00+00:00,0.747932437521374,0.8349634868696153,2,2
2024-02-02 19:30:00+00:00,0.5756519954253897,0.8370022071458372,2,2
2024-02-02 20:30:00+00:00,-1.138711150393368,-0.17492538408115693,2,2
2024-02-05 14:30:00+00:00,-1.981534336515338,-0.3489929550088481,2,2
2024-02-05 15:30:00+00:00,-0.0992671552845338,-0.28700090323732574,2,2
2024-02-05 16:30:00+00:00,0.8931606768235497,-0.4349170578959512,2,2
2024-02-05 17:30:00+00:00,-0.14603228782897498,-0.4072303156421779,2,2
2024-02-05 18:30:00+00:00,0.535062532221004,-0.45240609050397734,2,2
2024-02-05 19:30:00+00:00,0.07179914161634987,-0.44774766540618066,2,2
2024-02-05 20:30:00+00:00,-0.7853700266846595,-0.4186248517806252,2,2
2024-02-06 14:30:00+00:00,-0.10915566020030568,-0.4325110468139401,2,2
2024-02-06 15:30:00+00:00,0.47477685166763856,-0.435225982248278,2,2
2024-02-06 16:30:00+00:00,-0.3302926660718697,-0.448703937285991,2,2
2024-02-06 17:30:00+00:00,-0.02858288153876664,-0.4514078282822475,2,2
2024-02-06 18:30:00+00:00,-0.3372117833550489,-0.4408177361178214,2,2
2024-02-06 19:30:00+00:00,0.38757903116190145,-0.44966831619784087,2,2
2024-02-06 20:30:00+00:00,0.4874658862076538,-0.40102827831068416,2,2
2024-02-07 14:30:00+00:00,2.6079585951216795,0.8514790898883474,2,2
